,titleabstract,decision
342,"Radiation Exposure During Transcatheter Aortic Valve Replacement: Impact of Arterial Approach and Prosthesis Type. Background: The impact of novel alternative access and valve type on radiation exposure during transcatheter aortic valve replacement (TAVR) has not yet been evaluated. This study sought to determine the impact of a transarterial approach and prosthesis type on physician and patient exposure to radiation during TAVR. Method(s): This was a prospective study including 140 consecutive patients undergoing TAVR by transfemoral (n = 102) or transcarotid (TC) (n = 38) access at 2 centers. Implanted valves were the self-expanding Evolut R/PRO system (Medtronic, Minneapolis, MN; n = 38) and the balloon-expandable SAPIEN 3 valve (Edwards Lifesciences, Irvine, CA; n = 102). The primary endpoint was first operator radiation exposure. The secondary endpoint was patient radiation exposure. Result(s): First operator radiation exposure was 4-fold greater during TC TAVR (P < .001). The use of a self-expanding valve was associated with a longer x-ray time (P = .015) and a 2-fold greater first operator radiation dose (P = .018). Patient radiation dose was not significantly affected by arterial approach (P = .055) or valve type (P = .095). After adjustment for potential confounders, the TC approach remained associated with a 174.8% (95% confidence interval, 80.6-318.3, P < .001) increase in first operator radiation dose, whereas the use of a self-expanding valve no longer influenced the first operator dose (P = .630). Conclusion(s): TC access and the use of a self-expanding valve were associated with a 4- and 2-fold greater first operator radiation exposure during TAVR procedures, respectively. Unlike the arterial approach, the effect of bioprosthesis type on radiation exposure was mainly related to x-ray time and was no longer significant after adjustment.Copyright © 2021 The Society of Thoracic Surgeons",Excluded
3094,"Effects of Probiotics with or without Honey on Radiation-induced Diarrhea. Background: Diarrhea is a well-recognized side effect associated with pelvic radiation; however, there is not any effective common treatment for radiation-induced diarrhea. A popular alternative is probiotics, which have been used in several gastrointestinal disorders. Probiotics are live microbial food supplements. Furthermore, honey is a putative nutritional with a variety of health effects, including antibacterial, antioxidant, anti-inflammatory and prebiotic. The present study evaluated the effects of probiotic with or without honey on radiation-induced diarrhea. Material(s) and Method(s): Sixty-seven adult patients with pelvic cancer underwent radiotherapy for four weeks. They randomized to receive probiotic (n = 22), probiotic plus honey (n = 21) or placebo (n = 24) from one week before radiotherapy for five weeks. Diarrhea grade and stool consistency score were recorded weekly according to the Common Toxicity Criteria system and the Bristol scales, respectively. Result(s): The results showed a decrease in the daily number of bowel movements (p = 0.003 and 0.006), diarrhea grade (p = 0.001 and 0.001) and the need for antidiarrheal medication (p = 0.021 and 0.041) also an increase in the stool consistency (p = 0.004 and 0.005) in patients who either used probiotic or probiotic plus honey (respectively), these were significant in weeks 4 and 5 of treatment. Conclusion(s): Probiotics with or without honey can reduce the incidence of radiation-induced diarrhea and the need for antidiarrheal medication.",Excluded
718,"Physician and nurse knowledge about patient radiation exposure in the emergency department. BACKGROUND: Imaging methods that use ionizing radiation in emergency departments (EDs) have increased with advances in radiological diagnostic methods. Physician and nurse awareness of the radiation dose in the ED and the associated cancer risks to which the patients are exposed were surveyed with a questionnaire., METHODS: A total of 191 subjects in six EDs participated in this study. ED physicians and ED nurses were asked about the risks and the radiation doses of imaging methods ordered in the ED. The differences between the two groups were compared using Student's t-test for continuous variables. A Fisher's exact and Chi-squared tests were used for categorical variables., RESULTS: A total of 82 ED physicians and 109 ED nurses completed the questionnaire; 38 (46.3%) physicians and 8 (7.3%) nurses correctly answered the question about the chest X-ray radiation dose. A question about the number of chest X-rays that is equivalent to the dose of a pelvic X-ray was answered correctly by 5 (6.1%) physicians and 9 (8.3%) nurses (P = 0.571). Questions regarding abdominal computed tomography (CT), chest CT, brain CT, abdominal ultrasonography, and brain magnetic resonance imaging were answered correctly more frequently by the physician group than the nurse group (P < 0.05). The risk of developing cancer over a lifetime due to a brain CT was correctly answered by 21 (25.6%) physicians and 30 (27.5%) nurses (P = 0.170). A similar question regarding abdominal CT was correctly answered by 21 (25.6%) physicians and 42 (38.5%) nurses (P = 0.127)., CONCLUSIONS: Knowledge of the radiation exposure of radiology examinations was lower in nurses than physicians, but knowledge was poor in both groups. ED physicians and nurses should be educated about radiation exposure and cancer risks associated with various diagnostic radiological methods.",Excluded
605,"The outcome of percutaneous coronary intervention in patients with in-stent restenosis who failed intracoronary radiation therapy. OBJECTIVES: This study reports the outcome of patients who failed intracoronary radiation therapy (IRT) for the treatment of in-stent restenosis (ISR)., BACKGROUND: Intracoronary radiation therapy has demonstrated a reduction in the recurrence rate of restenosis for patients with ISR. However, 10% to 30% of these patients require repeat intervention to the irradiated site., METHODS: Of 961 patients who were assigned to gamma or beta radiation for the treatment of diffuse ISR, we evaluated the outcome of 282 (29%) consecutive patients who failed IRT and compared them with the 679 (71%) patients who had successful IRT. For patients who failed radiation, the mean time to the first target vessel revascularization (TVR) was 173 +/- 127 days after the index procedure and the total duration of follow-up was 494 +/- 304 days., RESULTS: Patients who failed IRT were younger (60 +/- 10 vs. 63 +/- 11 years, p = 0.002) and had a higher incidence of restenting (51% vs. 41%, p = 0.003). The majority (55%) of the restenotic lesions after IRT failure were focal (< or =10 mm), with a mean lesion length of 11.9 +/- 1.9 mm. Of the 257 patients who had subsequent TVR after failed IRT, 68 (26%) underwent coronary artery bypass grafting and 189 (74%) underwent percutaneous coronary intervention using balloon in 61%, restenting in 26%, atheroablation in 11%, and the cutting balloon in 2% of cases. At six months, 6% of patients died, 1% had Q-wave MI, 17% had repeat TVR, and the overall rate of major adverse cardiac events was 21%., CONCLUSIONS: The predominant angiographic pattern of lesions in patients who failed IRT is focal restenosis, with these lesions responding well to conventional revascularization methods.",Excluded
3048,"The Quality of Toxicity Reporting and the Story of the Lung SBRT ""No-Fly Zone""",Excluded
3459,Interaction of chromosome breaks in spermatids and spermatocytes of Drosophila melanogaster,Excluded
1436,"[CyberKnife stereotactic radiosurgery in the treatment of patients with trigeminal neuralgia]. Trigeminal neuralgia (TN) is a disabling disease with severe impairment of quality of life and everyday activity of patients. Range of treatment modalities is wide and includes conservative therapy, surgical methods and stereotactic radiosurgery (SRS). SRS is a minimally invasive technique which provides good results and minimal rate of complications. High geometrical and clinical precision of frameless SRS using CyberKnife system allows its application in TN when high dose is delivered to a small volume. The given paper focuses on the first Russian experience of frameless SRS of TN using robotized system CyberKnife. Since April 2009 till June 2011 4 patients with TN were treated in department for radiation therapy of Burdenko Neurosurgical Institute using CyberKnife system. Mean age was 63 years. Mean and maximal target dose reached 70 and 90 Gy, respectively. Data of catamnestic clinical examination were available in all 4 patients. Follow-up period reached 8 months. Response to treatment was observed in all cases. In 2 (50%) patients full effect was reached while in the rest only partial effect was present. No complications were encountered. Effectiveness and safety of SRS using CyberKnife system is comparable with framed SRS.",Excluded
1169,"Radiosurgery for solitary brain metastases using the cobalt-60 gamma unit: methods and results in 24 patients. To define the role of stereotactic radiosurgery in the treatment of metastatic brain tumors we treated 24 consecutive patients (20 men, 4 women) with the 201-source 60Co gamma unit between May 1988 and March 1990. The primary tumors included malignant melanoma (n = 10), non-small cell lung carcinoma (n = 6), renal cell carcinoma (n = 3), colorectal carcinoma (n = 1), oropharyngeal carcinoma (n = 1), and adenocarcinoma of unknown origin (n = 3). All tumors were less than or equal to 3.0 cm in greatest diameter. Twenty patients received a planned combination of 30-40 Gy whole brain fractionated irradiation and a radiosurgical ""boost"" of 16-20 Gy to the tumor margins; one patient refused conventional fractionated irradiation. Three patients with recurrent, persistent, or new non-small cell lung carcinomas had radiosurgical treatment 12-20 months after receiving 30-42.5 Gy whole-brain external beam irradiation. Stereotactic computed tomographic imaging was used for target coordinate determination and imaging-integrated dose planning. All tumors were enclosed by the 50-90% isodose shell using one (n = 22), two (n = 1), or three (n = 1) irradiation isocenters. During this 23-month period (median follow-up of 7 months) no patient died from progression of a radiosurgically-treated brain metastasis. Ten patients died of systemic disease (n = 8) or remote central nervous system metastasis (n = 2) between 1 week and 10 months after radiosurgery. One patient had tumor progression and underwent craniotomy and tumor excision 5 months after radiosurgery. To date, median survival after radiosurgery has been 10 months; 1-year survival was 33.3%. Stereotactic radiosurgery eliminated the surgical and anesthetic risks associated with craniotomy and resection of solitary brain metastases. Radiosurgery also effectively controlled the growth of tumors considered ""resistant"" to conventional irradiation.",Excluded
437,"In vitro effects of simulated microgravity on Sertoli cell function. With the advent of space flights questions concerning the effects of microgravity (0G) on human reproductive physiology have received great attention. The aim of this study was to evaluate the influence of 0G on Sertoli cells. A Sertoli cell line from mouse testis (42GPA9) was analyzed for cytoskeletal and Sex Hormone Binding Globilin (SHBG) changes by immunohistochemistry, for antioxidant content by RT-PCR and for culture medium lactate concentrations by protein chemistry. Cells were cultured for 6, 24 and 48 h on a three-dimensional Random Positioning Machine (3D-RPM); static controls (1G) were positioned on the supporting frame. At the end of each experiment, cultured cells were either fixed in paraformaldehyde or lysed and RNA-extracted or used for culture medium lactate measurements as needed. At 0G, Sertoli cytoskeleton became disorganized, microtubules fragmented and SHBG undetectable already after 24 h, with alterations worsening by 48 h. It was evident that various antioxidant systems appreciably increased during the first 24 h but significantly decreased at 48 h. No changes occurred in the 1G samples. Initially, 0G seemed to disturb antioxidant protection strategies allowing the testes to support sperm production, thus generating an aging-like state of oxidative stress. Lactate production at 0G slightly decreased after 24 h. Further experiments are needed in space to investigate upon steroidogenesis and germ cell differentiation within the testis, to rule out male infertility as a possible consequence, which could be a problem, as life expectancy increases. 2010 COSPAR. Published by Elsevier Ltd. All rights reserved.",Excluded
2514,"Reliability of appendicular muscle mass assessment by bioelectrical impedance analysis vs. dual-energy x-ray absorptiometry in hemodialysis patients. Background: Loss of skeletal muscle mass(MM) increases the risk for morbidity and mortality in hemodialysis (HD) patients. Dual energy X-ray absorptiometry (DXA) is a valid tool for assessing skeletal MM but limited by cost and radiation exposure. In contrast, bioelectrical impedance analysis (BIA) is cheap and has no radiation exposure risk. Aim of this study was to assess the concordance between MM measured by BIA and DXA in HD patients. Method(s): We enrolled 55 clinically stable HD patients. Body composition, including appendicular lean muscle mass (ALM), was evaluated by BIA (Inbody S10) and whole body DXA (HOLOGIC). Hand grip strength (HGS) was performed to evaluate muscle performance. Agreement between tools was assessed by means of the Bland Altman method. Multiple linear regression was used to develop an ALM value by BIA closed to that by DXA. Result(s): The mean age was 63.4+/-11.29 years (range 39 to 88 years) and 65.5% were men. The prevalence of diabetes and hypertension was 54.5% and 94.5%, respectively. There was a significant association between muscle mass index which determined via DXA and BIA. The mean value of ALM divided by the height2 (AMMI) was found to be 5.98+/-0.90 kg/m2 and 7.90 +/-1.39 kg/m2 by DXA and by BIA, respectively, indicating overestimation of ALM in BIA method. BIA overestimated total body lean mass in 98% of participants. Bland-Altman plots for differences in AMMI between BIA and DXA showed large bias (Mean= 1.92kg/m2), with significant mean differences ([0.29, 3.55], P<0.001). After adjusting for sex, age and BMI, AMMI by BIA was significantly correlated with those measure by DXA (R2=0.643, P<0.001). Using the formula, we can estimate the AMMI by DXA with AMMI by BIA (DXA=0.859+0.452BIA+0.068BMI, R2=0.709, P<0.001). Mean HGS was 24.6+/-7.90 kg and AMMI showed no correlation with the HGS. Conclusion(s): Our results showed that AMMI measured by BIA is reliable but overestimated in HD patients. Further reinfinement of adaptation formula for use BIA is needed to obtain accurate measurement of AMMI close to that measured by DXA.",Excluded
957,"Quantifying the effect of straylight on photopic contrast sensitivity. The visual performance of a reference group (RG) using diffuser filters was compared to a cataract-diagnosed group (CatG). Measurements of straylight (SL) parameter, photopic contrast sensitivity (CS), and visual acuity (VA) were carried out in both groups. Before the analysis, the performance of the instruments used for this purpose was tested. The RG was comprised of three healthy, young eyes (25-30 years old) while 59 subjects (aged 50-80 years old) with lens opacities were recruited for the CatG. Six diffuser conditions were tested in the RG. To discriminate between light scattering levels, SL measurements proved to be most sensitive, VA did not discriminate at all, while CS showed intermediate sensitivity. VA was not correlated with SL, while the correlation between CS and SL was significant (p<0.05) in both groups. Since the correlation in the RG was particularly strong, parameters of a linear regression model are presented. The behavior of CS as a function of SL was comparable to some extent between RG and CatG.",Excluded
595,"Efficacy of 308-nm excimer light for Japanese patients with psoriasis. Ultraviolet irradiation therapy, including psoralen and ultraviolet A therapy and narrow-band ultraviolet B (310-312 nm) therapy, is a widely used and highly efficient treatment modality for psoriasis. Therapy with 308-nm excimer light has been reported to be effective for the treatment of psoriasis vulgaris. To evaluate the efficacy of 308-nm excimer light therapy for Japanese psoriasis patients, seven patients (six men and one woman) with plaque-type psoriasis were treated with 308-nm excimer light at 7-14-day intervals. The Psoriasis Severity Index (PSI) was calculated for individual plaques in order to assess the effectiveness of the therapy. A 74.9% mean improvement in the PSI was observed after 10 treatment sessions. These results suggested that targeted irradiation with 308-nm excimer light leads to rapid and selective improvement in plaque-type psoriatic lesions without unnecessary radiation exposure to the surrounding unaffected skin.",Excluded
146,"Dynamic CTA in Native Kidneys Using a Multiphase CT Protocol-Potential of Significant Reduction of Contrast Medium. RATIONALE AND OBJECTIVE: The objective of this study was to assess an optimized renal multiphase computed tomography angiography (MP-CTA) protocol regarding reduction of contrast volume., MATERIALS AND METHODS: Thirty patients underwent MP-CTA (12 phases, every 3.5 seconds, 80 kV/120 mAs) using 30 mL of contrast medium. The quality of MP-CTA was assessed quantitatively measuring vessel attenuation, image noise, and contrast-to-noise ratio. MP-CTA was evaluated qualitatively regarding depiction of vessels, cortex differentiation, and motion artifacts (grades 1-4, 1 = best). Mean effective radiation dose was registered. Results were compared to standard renal computed tomography angiography (CTA) (80 mL). Student t test was applied, if variables followed normal distribution. For other variables, nonparametric Mann-Whitney U test was used., RESULTS: All acquisitions were successfully performed, and no patient had to be excluded from the study. MP-CTA enabled high attenuation (aorta: 503 +/- 91 HU, renal arteries: 450 +/- 73 HU/456 +/- 72 HU) at adequate image noise (13.7 +/- 1.5) and good contrast-to-noise ratio (34.2 +/- 10.2). Good attenuation of renal veins was observed (286 +/- 43 HU/282 +/- 42 HU). Arterial enhancement was significantly higher compared to renal CTA (aorta: 396 +/- 90 HU, renal arteries: 331 +/- 74 HU/333 +/- 80 HU; P < .001). MP-CTA protocol enabled good image quality of renal arteries (1.5 +/- 0.6) and veins (1.7 +/- 0.6). Cortex differentiation and motion artifacts were ranked 1.8 +/- 0.8 and 1.6 +/- 0.8. The mean effective radiation dose was 9 mSv (MP-CTA)., CONCLUSIONS: Compared to standard renal CTA, the renal MP-CTA enabled the significant reduction of contrast volume and simultaneously provided a significantly higher arterial attenuation. Copyright © 2018 The Association of University Radiologists. Published by Elsevier Inc. All rights reserved.",Excluded
2326,"Treatment of idiopathic hemifacial spasm with radiosurgery or hypofractionated stereotactic radiotherapy: Preliminary results. Introduction: Microvascular decompression in the posterior cranial fossa is the first treatment option for hemifacial spasm. For patients not suitable for surgery because of advanced age, poor general conditions or patients who refuse surgery, radiotherapeutic treatment could be an alternative. Only one case of resolution of hemifacial spasm in a patient undergoing radiosurgery for an intracanalicular vestibular schwannoma has been described in the literature. In this article we present three patients affected by idiopathic hemifacial spasm, refractory to medical therapy and botulinum toxin injections, who were treated by radiosurgery in one case and hypofractionated stereotactic radiotherapy in the other two. Method(s): Radiosurgery, with a single dose of 8Gy, was used in the first patient affected by idiopathic hemifacial spasm and autoimmune polyneuropathy with severe hypoacusia; hypofractionated stereotactic radiotherapy, with 15Gy in 5 fractions of 3Gy each, was preferred in the other 2 cases. In all patients, the target consisted of the vestibulocochlear-facial bundle immediately before its entry into the internal acoustic foramen. Result(s): A marked improvement of symptoms was observed in 2 patients, and almost complete disappearance in the other case, with no complications, particularly, auditory. Conclusion(s): The mean follow-up time of 24 months reported here could be judged too short, and our series too small, but the good results observed so far lead us to underline that, as in trigeminal neuralgia, radiosurgery or hypofractionated stereotactic radiotherapy could represent a therapeutic alternative to microvascular decompression for idiopathic hemifacial spasm for patients not suitable for surgery. © Georg Thieme Verlag KG Stuttgart . New York.",Excluded
3401,"Breast conservation in early and locally advanced breast cancer: Regional cancer centre, JIPMER experience. Introduction and Objectives: Breast preservation is the standard care for early breast cancer. The therapeutic challenges of locally advanced stage are well recognized, especially increased risk of local recurrence. However, with introduction of neoadjuvant chemotherapy (NACT), significant tumour regression is achieved, thereby permitting breast conservation, hence a non-randomized single arm study was conducted. Material(s) and Method(s): From 2007 to 2014 one hundred & ten patients were recruited. 59 out of 110 underwent NACT. All underwent lumpectomy and axillary dissection & intraoperatively template guided rigid/flexible needle with 2 or 3 plane. After 2D/3D based CT - planning, HDR dose of 15-16 Gy/2 - 2.5 Gy/# BD given for 3-5 days. Whole breast irradiation (46-50 Gy) was delivered after a 2-3 weeks' gap. CTV & DHI parameters were studied. Acute skin toxicity assessed at end of treatment. Cosmetic assessment done at 3 months according to Harvard scale. Unpaired t and Chi-square tests were used for analysis of parameters. Result(s): The ipsilateral breast tumour recurrence rate was (5) 4.5% with median follow up 5.4 years. Mean D90 (91.5%) and V90 (90.7%). Mean V100 was 84.20%. DHI range 0.7-0.8. The ipsilateral breast except the CTV (Breast-CTV) received a mean dose of 33.2%. Mean dose received by heart was 7.2%. Mean dose received by contralateral breast was (V5%) 1.6% & (V10%) 0.08%. Mean dose received by ipsilateral lung was (V5%) 46% & 18% (V10%). Mean dose to skin is significantly 24.9% brachytherapy. Excellent/good overall cosmesis is observed in 69 patients and fair/poor cosmesis observed in 32 patients. Poor cosmesis was observed in 9 patients. Conclusion(s): Breast conservation treatment options show comparable local control with acceptable dosimetric parameters & cosmetic outcomes even in LABC. With careful patient selection, optimal treatment planning, and careful attention to excision margins & radiation doses, breast conservation can be performed in these patients without sacrificing local control of disease.",Excluded
3300,"Skin cancer risk perception and sun protection behavior at work, at leisure, and on sun holidays: A survey for Danish outdoor and indoor workers 11 Medical and Health Sciences 1117 Public Health and Health Services. Background: To prevent occupational skin cancer, it is essential that the sun-protective behavior of outdoor workers is adequate. The aim is to study the sun-protective behavior of Danish outdoor workers at work, at leisure, and on sun holiday and compare it to that of indoor workers. Method(s): This is a cross-sectional study, based on a 53-item survey completed by Danish outdoor (n = 380) and indoor workers (n = 119) in 2016-2017. Status as outdoor or indoor worker was decided based on self-report and behavioral differences were tested using (paired) t tests and multiple regression adjusted for age, sex, educational level, history of smoking, and skin type. Result(s): Danish outdoor workers at work use sun protection less than they do at leisure and on sun holiday (alpha <.05) where their sun protection behavior is similar to that of indoor workers. The proportion of Danish outdoor workers that always/often use sun protection at work is for shade seeking around noon 4.2%, sunscreen 34.5%, wide-brimmed hat 25.3%, and long trousers and shirt with sleeves 42.4%. Of Danish outdoor workers, 49.5% do not think about the risk of occupational skin cancer and 11.8% think the risk is insignificant, 32.4% think that the use of sun protection is of low or no importance, 84.2% consider sunburn important as skin cancer risk factor still 88.9% have a history of sunburn at work, > 80.0% agree that risk of skin cancer is reduced by the use of sun protection, and only 4.0% dismiss the possibility of sun protection use at work. Conclusion(s): Skin cancer risk and use of sun protection at work are largely neglected in Danish outdoor workers, more so than at leisure and on sun holiday where their risk behavior resembles that of indoor workers. This indicates an untapped workplace preventive potential.Copyright © 2018 The Author(s).",Excluded
2181,"Occurrence of Phosphenes in Patients Undergoing Proton Beam Therapy for Ocular Tumor. Purpose: Phosphenes are frequently reported by patients irradiated in the head and neck area. The aim of the present study was to characterize and investigate potential mechanisms of proton beam therapy (PBT)-induced phosphenes in a large population of patients undergoing PBT for ocular tumors. Design(s): Prospective cohort study. Method(s): Consecutive patients who underwent PBT in a single center were included. Immediately after the first session, all patients completed a questionnaire collecting information about the presence of phosphenes as well as their color, shape, and duration. Patient, tumor and treatment characteristics (dose volume histograms) were also collected. Result(s): Among the 474 patients included, 62.8% reported phosphenes during the first session of PBT. Reported colors were mainly blue-violet (70.5%) and white (14.1%). The prevalence of phosphenes was higher in younger patients (P =.003); other patient or ocular characteristics were not associated with the occurrence of phosphenes. Irradiation of the macula (P <.001) and/or optic disc (P <.001) were significantly associated with the presence of phosphenes, whereas blue-violet color was only associated with young age and irradiation of macular area (P =.04). Pupillary constriction was reported for 57.1% of patients with phosphenes vs 18.5% of patients without (P <.001). Blue-violet phosphenes (P <.001) and irradiation of macula (P =.001) were statistically associated with pupillary constriction. Conclusion(s): The present study reported a high rate of phosphenes in patients irradiated by PBT for ocular tumor. Their blue-violet color and their association with a pupillary constriction probably indicates the stimulation of S-cones and retinal ganglion cells that reflects the activation of the afferent visual pathway.Copyright © 2018 Elsevier Inc.",Excluded
1243,"Hypothesis testing, statistical power, and confidence limits in the presence of epistemic uncertainty. Hypothesis testing, statistical power, and confidence limits are concepts from classical statistics that require data from observations. In some important recent applications some of the data are not observational but are reconstructed by computer models. There is generally epistemic uncertainty in model formulations, as well as in parameter and input values. The resulting epistemic uncertainty of the reconstructed data is determined by an uncertainty analysis and is expressed by subjective probability distributions. Sometimes only the mean or median values of the distributions are used in the concepts mentioned above, which hides the uncertainty of the data thereby rendering misleading results. Misleading results are also obtained if the epistemic uncertainty of the data is combined incorrectly with the stochastic variability of the outcome of the actual random complex concerned. This paper argues that an uncertainty analysis of the application of classical statistical concepts is essentially the correct way of dealing with the epistemic uncertainty of the data. A practical example serves as an illustration.",Excluded
2645,"Randomized phase II chemotherapy and radiotherapy trial for patients with locally advanced inoperable non-small-cell lung cancer: long-term follow-up of RTOG 92-04. PURPOSE: The standard treatment for patients with locally advanced inoperable non-small-cell lung cancer and good prognostic factors has become combined chemotherapy (ChT) and radiotherapy (RT). However, the sequencing of the two modalities, as well as fractionation of RT, has been controversial. The Radiation Therapy Oncology Group (RTOG) Study 92-04 was a randomized Phase II study designed to evaluate further the toxicity and efficacy of 2 different strategies of chemoradiation evaluated in 2 prior RTOG Phase II studies., METHODS: Patients with Stage II or III medically inoperable or unresectable non-small-cell lung cancer, good performance status, and minimal weight loss were enrolled into a prospective randomized Phase II RTOG study. Arm 1 consisted of induction ChT (vinblastine 5 mg/m(2) i.v. bolus weekly for the first 5 weeks, and cisplatin, 100 mg/m(2) i.v. on Days 1 and 29) followed by concurrent ChT/RT (cisplatin 75 mg/m(2) i.v. on Days 50, 71, and 92) during thoracic radiotherapy (63 Gy in 34 fractions during 7 weeks starting on Day 50). Arm 2 was concurrent ChT and hyperfractionated RT starting on Day 1 with a total dose of 69.6 Gy in 58 fractions during 6 weeks, 1.2 Gy/fraction b.i.d. ChT consisted of cisplatin, 50 mg/m(2) i.v. on Days 1 and 8, and oral VP-16, 50 mg b.i.d. for 10 days only on the days of thoracic radiotherapy repeated on Day 29., RESULTS: A total of 168 patients were entered between 1992 and 1994, and 163 patients were eligible for analysis. Eighty-one patients were treated in Arm 1 and 82 patients in Arm 2. Pretreatment characteristics, including age, gender, Karnofsky performance status, histologic features, and stage, were similar. The incidence of acute esophagitis was significantly higher among patients treated in Arm 2 than among those treated in Arm 1 (p <0.0001). The incidence of acute hematologic toxicity was significantly higher among patients treated in Arm 1 (p = 0.01 for anemia and p = 0.03 for other hematologic toxicities) than among those treated in Arm 2. Analysis of late toxicity showed that chronic esophageal toxicity was significantly more frequent in Arm 2 than in Arm 1 (p = 0.003). The time to in-field progression was significantly different (p = 0.009), favoring Arm 2 compared with Arm 1 (26% vs. 45% with failure in 2 years and 30% vs. 49% with failure in 4 years, respectively). The median 2-year and overall 5-year survival rates were similar between the two arms., CONCLUSION: Concurrent ChT and hyperfractionated RT resulted in a significant prolongation of the time to in-field progression, but with higher acute and chronic esophagitis. No other significant differences were observed between the two groups. Investigation with a chemoradio-protector is under way.",Excluded
2880,"Evaluation of endogenous control gene(s) for gene expression studies in human blood exposed to 60Co gamma-rays ex vivo. In gene expression studies, it is critical to normalize data using a stably expressed endogenous control gene in order to obtain accurate and reliable results. However, we currently do not have a universally applied endogenous control gene for normalization of data for gene expression studies, particularly those involving (60)Co gamma-ray-exposed human blood samples. In this study, a comparative assessment of the gene expression of six widely used housekeeping endogenous control genes, namely 18S, ACTB, B2M, GAPDH, MT-ATP6 and CDKN1A, was undertaken for a range of (60)Co gamma-ray doses (0.5, 1.0, 2.0 and 4.0 Gy) at 8.4 Gy min(-1) at 0 and 24 h post-irradiation time intervals. Using the NormFinder algorithm, real-time PCR data obtained from six individuals (three males and three females) were analyzed with respect to the threshold cycle (Ct) value and abundance, DELTACt pair-wise comparison, intra- and inter-group variability assessments, etc. GAPDH, either alone or in combination with 18S, was found to be the most suitable endogenous control gene and should be used in gene expression studies, especially those involving qPCR of gamma-ray-exposed human blood samples. Copyright © The Author 2014. Published by Oxford University Press on behalf of The Japan Radiation Research Society and Japanese Society for Radiation Oncology.",Excluded
1630,[THE EFFECT OF X-RAYS ON THE INTRASPLENIC OVARIAN TRANSPLANT IN THE RAT],Excluded
1676,[Radiation and drug therapy of disseminated sarcomas of the maxilla],Excluded
1834,"Lack of effect of the MR (mutator) factor on the maternal repair system in Drosophila melanogaster. Experiments were designed to test whether the functioning of the maternal repair system will be different in females heterozygous for MR (male recombination factor) relative to that in females not carrying the MR. Muller-5 males were irradiated and mated to either MR/ + or Cy/ + females, and the frequencies of sex-linked recessive lethals in mature spermatozoa were determined and compared. The frequencies were similar with both types of female, demonstrating that heterozygosity for MR does not lead to an alteration in the functioning of the maternal repair system.",Excluded
2782,"Treatment of psoriasis with calcipotriol-PUVA. Background: PUVA photochemotherapy has been accepted as an effective treatment modality in the treatment of psoriasis. Many combination therapies have been tried to reduce the long-term side effects of UV radiation. Objective(s): We performed conventional PUVA and calcipotriol-PUVA combination therapy to compare the effectiveness between two treatment modalities. Method(s): We treated 38 Korean patients with conventional PUVA and 54 with D-PUVA. We compared the total number, duration and total UVA dose of PUVA therapy to reach grade 4 between two groups. We categorized each patient into clearing, improvement, or failure groups based on the therapeutic efficacy, and evaluated PASI score at patient's visits. Result(s): The irradiation number and total cumulative dose of D-PUVA phototherapy to achieve grade 4 were significantly smaller than PUVA phototherapy. Conclusion(s): Combining PUVA with a vitamin D analogue, calcipotriol, in the treatment of psoriasis may lead to lowering the risk of long-term exposure to UV radiation with higher efficacy.",Excluded
3104,"Phase I study of involved-field radiotherapy preceding autologous stem cell transplantation for patients with high-risk lymphoma or Hodgkin's disease. PURPOSE: This Phase I study was designed to evaluate the tolerability of involved-field radiotherapy (IFRT) to areas of persistent disease in patients with high-risk Hodgkin's disease and non-Hodgkin's lymphomas before autologous stem cell transplantation (ASCT)., METHODS AND MATERIALS: Thirty-one patients with primary refractory or relapsed Hodgkin's disease (n = 13) and non-Hodgkin's lymphoma (n = 18) were treated with IFRT followed by high-dose chemotherapy and ASCT. All patients had bulky disease (> or =5 cm) and/or an inadequate response to salvage chemotherapy. The IFRT dose was escalated to a maximum of 36 Gy. Dose-limiting toxicity was defined as Grade 3-4 Bearman toxicity (life-threatening/fatal toxicity occurring within 28 days of ASCT). The chemotherapy regimen consisted of cyclophosphamide, etoposide, and carmustine., RESULTS: The delivered dose of IFRT was 20 Gy in 9 patients, 28-30 Gy in 20, and 32-36 Gy in 2 patients to mediastinal (n = 19) and nonmediastinal (n = 12) sites. The median interval between IFRT completion and ASCT was 19 days. One patient developed Bearman Grade 3 hepatic toxicity. No other Grade 3 or 4 Bearman toxicity was observed. An increased requirement for i.v. narcotics was observed in patients treated with mediastinal IFRT vs. nonmediastinal IFRT (p = 0.02). A trend toward increased mucositis severity was seen in patients previously treated with a larger number of chemotherapy agents (p = 0.09) and in those with a shorter interval between IFRT and ASCT (p = 0.12). Pulmonary toxicity was more common in patients treated with mediastinal IFRT than in those treated with nonmediastinal IFRT (21% vs. 0%, p = 0.13). The 2-year overall and progression-free survival rate was 70% and 49% for all patients, 84% and 50% for patients with Hodgkin's disease, and 59% and 47% for patients with non-Hodgkin's lymphoma, respectively., CONCLUSION: The maximal tolerated dose of IFRT was not reached when Grade 3-4 Bearman toxicity was dose limiting. Increased pulmonary toxicity and mucositis severity was seen after mediastinal IFRT compared with nonmediastinal IFRT. Because local control was excellent, higher doses of IFRT are not recommended. The absolute benefit of IFRT in this patient population needs investigation in future studies.",Excluded
